,school_name,school_addr,latitude,longitude,1_stu_num,2_stu_num,3_stu_num,4_stu_num,5_stu_num,6_stu_num
3964,도둔초등학교,경기도 양주시 고덕로 89-1,37.8134658,127.057233, 69 , 66 , 46 , 50 , 59 , 65 
3965,양주덕산초등학교,경기도 양주시 평화로 1418-6,37.81798320000001,127.0473487, 71 , 58 , 61 , 59 , 65 , 66 
3966,덕계초등학교,경기도 양주시 평화로1489번길 29,37.8232941,127.047469, 83 , 73 , 73 , 64 , 83 , 83 
3967,덕계초등학교,경기도 양주시 평화로1489번길 29,37.8232941,127.047469, 102 , 116 , 102 , 98 , 110 , 100 
3968,덕정초등학교,경기도 양주시 덕정1길 28,37.846241,127.06359340000002, 63 , 49 , 51 , 54 , 45 , 61 
3969,덕정초등학교,경기도 양주시 덕정1길 28,37.846241,127.06359340000002, 91 , 126 , 105 , 120 , 107 , 135 
3970,고암초등학교,경기도 양주시 고암길 320,37.835074,127.0679748, 65 , 57 , 72 , 64 , 88 , 86 
3971,고암초등학교,경기도 양주시 고암길 320,37.835074,127.0679748, 6 , 10 , 11 , 5 , 2 , 8 
3972,만송초등학교,경기도 양주시 고읍로 117-32,37.7974673,127.0848433, 125 , 121 , 137 , 132 , 140 , 167 
3973,산북초등학교,경기도 양주시 평화로1261번길 96-46,37.8062192,127.0394064, 23 , 11 , 16 , 15 , 12 , 14 
3974,산북초등학교,경기도 양주시 평화로1261번길 96-46,37.8062192,127.0394064, 5 , 9 , 1 , 10 , 6 , 8 
3975,광숭초등학교,경기도 양주시 삼숭로58번길 100,37.801357,127.1074095, 87 , 93 , 96 , 111 , 118 , 139 
3976,삼숭초등학교,경기도 양주시 삼숭로38번길 112,37.7965449,127.1081408, 167 , 173 , 189 , 213 , 183 , 242 
3977,유양초등학교,경기도 양주시 부흥로 1373-7,37.78591220000001,127.0273139, 11 , 6 , 9 , 10 , 5 , 11 
3978,천보초등학교,경기도 양주시 옥정동로9가길 31-15,37.8335504641,127.094971497, 47 , 43 , 39 , 36 , 30 , 40 
3979,회정초등학교,경기도 양주시 평화로 1567,37.8301403,127.0519203, 37 , 43 , 52 , 48 , 45 , 55 
3980,은봉초등학교,경기도 양주시 백석읍 꿈나무로 321,37.7812927,126.9836434, 77 , 83 , 73 , 76 , 72 , 81 
3981,신지초등학교,경기도 양주시 백석읍 양주산성로574번길 20,37.788089,126.9903543, 64 , 73 , 70 , 77 , 71 , 82 
3982,신지초등학교,경기도 양주시 백석읍 양주산성로574번길 20,37.788089,126.9903543, 5 , 5 , 8 , 8 , 12 , 18 
3983,연곡초등학교,경기도 양주시 백석읍 월암로170번길 107,37.8071951,126.9615789, 8 , 18 , 12 , 17 , 15 , 18 
3984,연곡초등학교,경기도 양주시 백석읍 월암로170번길 107,37.8071951,126.9615789, 31 , 34 , 26 , 34 , 37 , 26 
3985,양주백석초등학교,경기도 양주시 백석읍 중앙로223번길 10-11,37.7961353,126.9860154, 45 , 43 , 46 , 48 , 50 , 54 
3986,송추초등학교,경기도 양주시 장흥면 호국로 499,37.71594279999999,126.9704499, 29 , 25 , 29 , 18 , 35 , 29 
3987,삼상초등학교,경기도 양주시 장흥면 일영로 641,37.7001228,126.930206, 14 , 11 , 15 , 19 , 16 , 11 
3988,가납초등학교,경기도 양주시 광적면 부흥로 793,37.819500700000006,126.9830454, 79 , 71 , 67 , 73 , 78 , 79 
3989,효촌초등학교,경기도 양주시 광적면 화합로 248번길18,37.8581792,126.9634652, 17 , 8 , 5 , 9 , 4 , 10 
3990,덕도초등학교,경기도 양주시 광적면 광적로224번길 122,37.8407268,126.977668, - , - , - , - , - , - 
3991,덕도초등학교,경기도 양주시 광적면 광적로224번길 122,37.8407268,126.977668, 10 , 7 , 17 , 10 , 7 , 7 
3992,봉암초등학교,경기도 양주시 은현면 삼육사로 473,37.9107924,127.0056593, 7 , 7 , 7 , 19 , 12 , 8 
3993,봉암초등학교,경기도 양주시 은현면 삼육사로 473,37.9107924,127.0056593, 10 , 7 , 9 , 7 , 8 , 9 
3994,봉암초등학교,경기도 양주시 은현면 삼육사로 473,37.9107924,127.0056593, 5 , 6 , 7 , 3 , 9 , 3 
3995,상패초등학교,경기도 양주시 은현면 은현로312번길 121-208,37.89802570000001,127.0264975, 14 , 8 , 14 , 13 , 13 , 10 
3996,은현초등학교,경기도 양주시 은현면 화합로 912,37.86316179999999,127.0242128, 8 , 8 , 19 , 15 , 14 , 16 
3997,상수초등학교,경기도 양주시 남면 화합로 503,37.8689127,126.9880135, 18 , 15 , 21 , 11 , 11 , 14 
3998,남면초등학교,경기도 양주시 남면 개나리18길 100,37.89421710000001,126.9753233, 39 , 25 , 31 , 27 , 41 , 19 
3999,남면초등학교,경기도 양주시 남면 개나리18길 100,37.89421710000001,126.9753233, 2 , 6 , 4 , 10 , 8 , 11 
4000,남면초등학교,경기도 양주시 남면 개나리18길 100,37.89421710000001,126.9753233, 4 , 6 , 6 , 5 , 6 , 11 
4001,남면초등학교양덕분교장,경기도 양주시 남면 은남로119번길 373,37.9084246,126.9983212, 4 , 6 , 5 , 7 , 8 , 6 
4002,선단초등학교,경기도 포천시 삼육사로2111번길 29,37.8615058,127.1555934, 90 , 75 , 85 , 72 , 82 , 98 
4003,포천초등학교,경기도 포천시 신읍길 40,37.8969641,127.1973659, 108 , 109 , 114 , 87 , 104 , 116 
4004,포천초등학교,경기도 포천시 신읍길 40,37.8969641,127.1973659, 188 , 165 , 143 , 159 , 175 , 147 
4005,이곡초등학교,경기도 포천시 소흘읍 이곡길 5,37.7783686,127.1486754, 12 , 19 , 17 , 21 , 15 , 24 
4006,추산초등학교,경기도 포천시 소흘읍 솔모루로3번길 52-20,37.8261488,127.1371038, 153 , 139 , 155 , 146 , 148 , 166 
4007,태봉초등학교,경기도 포천시 소흘읍 송선로 8,37.8344047,127.1449997, 199 , 192 , 171 , 177 , 175 , 179 
4008,태봉초등학교,경기도 포천시 소흘읍 송선로 8,37.8344047,127.1449997, 112 , 145 , 121 , 164 , 149 , 156 
4009,태봉초등학교,경기도 포천시 소흘읍 송선로 8,37.8344047,127.1449997, 74 , 81 , 87 , 94 , 106 , 124 
4010,태봉초등학교,경기도 포천시 소흘읍 송선로 8,37.8344047,127.1449997, 11 , 16 , 10 , 10 , 7 , 9 
4011,태봉초등학교,경기도 포천시 소흘읍 송선로 8,37.8344047,127.1449997, 6 , 6 , 5 , 10 , 10 , 12 
4012,신봉초등학교,경기도 포천시 소흘읍 송우로 98,37.8320968,127.1392554, 55 , 45 , 59 , 48 , 73 , 78 
4013,송우초등학교,경기도 포천시 소흘읍 송우로 42,37.8295162,127.1436218, 84 , 69 , 58 , 84 , 68 , 69 
4014,송우초등학교,경기도 포천시 소흘읍 송우로 42,37.8295162,127.1436218, 42 , 54 , 45 , 48 , 53 , 71 
4015,축석초등학교,경기도 포천시 소흘읍 무란1길 25,37.7882195,127.12180359999998, 9 , 10 , 13 , 13 , 10 , 13 
4016,유암초등학교,경기도 포천시 가산면 유교로88번길 8,37.86856220000001,127.192148, 10 , 11 , 14 , 11 , 14 , 13 
4017,정교초등학교,경기도 포천시 가산면 정금로 77,37.8156466,127.1698133, 8 , 6 , 10 , 17 , 13 , 16 
4018,가산초등학교,경기도 포천시 가산면 가산로309번길 25,37.8478563,127.1852303, 12 , 8 , 9 , 5 , 10 , 12 
4019,가산초등학교,경기도 포천시 가산면 가산로309번길 25,37.8478563,127.1852303, 22 , 17 , 26 , 19 , 21 , 34 
4020,가산초등학교,경기도 포천시 가산면 가산로309번길 25,37.8478563,127.1852303, 14 , 18 , 15 , 11 , 15 , 11 
4021,가산초등학교,경기도 포천시 가산면 가산로309번길 25,37.8478563,127.1852303, 8 , 5 , 6 , 8 , 7 , 6 
4022,가산초등학교,경기도 포천시 가산면 가산로309번길 25,37.8478563,127.1852303, - , - , - , - , - , - 
4023,내촌초등학교,경기도 포천시 내촌면 내촌로 88,37.7870015035,127.229711996, 12 , 12 , 19 , 17 , 17 , 13 
4024,내촌초등학교,경기도 포천시 내촌면 내촌로 88,37.7870015035,127.229711996, 5 , 1 , 6 , 4 , 4 , 9 
4025,지현초등학교,경기도 포천시 화현면 봉화로 926-9,37.92897,127.2651775, 7 , 7 , 3 , 9 , 6 , 8 
4026,화현초등학교,경기도 포천시 화현면 달인동로1길 29,37.9018989,127.2843494718, 6 , 16 , 4 , 15 , 8 , 5 
4027,일동초등학교,경기도 포천시 일동면 화동로 1019,37.9551459,127.3144547, 91 , 90 , 93 , 94 , 100 , 126 
4028,일동초등학교,경기도 포천시 일동면 화동로 1019,37.9551459,127.3144547, 74 , 80 , 73 , 71 , 65 , 69 
4029,일동초등학교,경기도 포천시 일동면 화동로 1019,37.9551459,127.3144547, 6 , 4 , 1 , 2 , 7 , 4 
4030,운담초등학교,경기도 포천시 일동면 화동로 1239,37.9718139,127.329236, 7 , 8 , 9 , 9 , 10 , 2 
4031,포천노곡초등학교,경기도 포천시 이동면 성장로869번길 4,38.0082198,127.3353887, 5 , 15 , 6 , 8 , 5 , 8 
4032,도평초등학교,경기도 포천시 이동면 도리돌길 21,38.05636060000001,127.3807434, 4 , 5 , 5 , 7 , 4 , 9 
4033,도평초등학교,경기도 포천시 이동면 도리돌길 21,38.05636060000001,127.3807434, 6 , 13 , 6 , 4 , 9 , 9 
4034,도평초등학교,경기도 포천시 이동면 도리돌길 21,38.05636060000001,127.3807434, 71 , 58 , 51 , 39 , 39 , 42 
4035,이동초등학교,경기도 포천시 이동면 화동로 2034,38.0299793482,127.3681909282, 37 , 23 , 29 , 33 , 20 , 20 
4036,이동초등학교,경기도 포천시 이동면 화동로 2034,38.0299793482,127.3681909282, 164 , 163 , 156 , 153 , 171 , 173 
4037,이동초등학교,경기도 포천시 이동면 화동로 2034,38.0299793482,127.3681909282, 5 , 11 , 9 , 15 , 11 , 16 
4038,청성초등학교,경기도 포천시 군내면 솔밭길 12-1,37.8749631,127.2235026, 11 , 7 , 11 , 9 , 13 , 18 
4039,청성초등학교,경기도 포천시 군내면 솔밭길 12-1,37.8749631,127.2235026, 2 , 5 , 4 , 2 , 5 , 6 
4040,영중초등학교,경기도 포천시 영중면 호국로 3054,38.0151101,127.2484027, 14 , 18 , 7 , 15 , 12 , 15 
4041,영평초등학교,경기도 포천시 영중면 전영로1429번길 5,38.0161671475,127.21737499870001, 8 , 12 , 13 , 9 , 12 , 6 
4042,영평초등학교,경기도 포천시 영중면 전영로1429번길 5,38.0161671475,127.21737499870001, 102 , 77 , 80 , 53 , 57 , 56 
4043,금주초등학교,경기도 포천시 영중면 궁들길 50,37.9734698,127.2605337, 10 , 5 , 4 , 5 , 6 , 4 
4044,영북초등학교,경기도 포천시 영북면 영북로148번길 46,38.090344,127.2762269, 65 , 60 , 49 , 56 , 56 , 51 
4045,왕방초등학교,경기도 포천시 학동로 52,37.9042268,127.20166324799999, 94 , 58 , 86 , 83 , 68 , 85 
4046,외북초등학교,경기도 포천시 신북면 포천로 2199,37.94690960000001,127.1874841, 15 , 14 , 16 , 11 , 12 , 10 
4047,신북초등학교,경기도 포천시 신북면 청신로 2079-19,37.9386451,127.2198661, 37 , 36 , 34 , 23 , 32 , 43 
4048,신북초등학교,경기도 포천시 신북면 청신로 2079-19,37.9386451,127.2198661, 9 , 20 , 14 , 14 , 17 , 31 
4049,창수초등학교,경기도 포천시 창수면 옥수로58번길 4,37.9900243,127.1819653, 5 , 6 , 7 , 6 , 5 , 1 
4050,창수초등학교,경기도 포천시 창수면 옥수로58번길 4,37.9900243,127.1819653, - , 7 , 1 , 1 , 4 , 5 
4051,관인초등학교,경기도 포천시 관인면 관인로 5,38.1567607,127.2501375, 5 , 6 , 9 , 3 , 9 , 9 
4052,포천삼정초등학교,경기도 포천시 신북면 청신로947번길 17,37.9640567,127.1314589, 4 , 5 , 5 , 8 , 5 , 6 
4053,중리초등학교,경기도 포천시 관인면 한탄강2로 125-32,38.10522996,127.2044288, 126 , 113 , 139 , 106 , 118 , 127 
4054,중리초등학교,경기도 포천시 관인면 한탄강2로 125-32,38.10522996,127.2044288, 6 , 2 , 3 , 3 , 2 , 3 
4055,중리초등학교,경기도 포천시 관인면 한탄강2로 125-32,38.10522996,127.2044288, 78 , 87 , 88 , 66 , 69 , 75 
4056,가평마장초등학교,경기도 가평군 가평읍 각담말길 15,37.8600748,127.5143735, 14 , 17 , 9 , 15 , 16 , 9 
4057,가평초등학교,경기도 가평군 가평읍 향교로 23,37.8313791414,127.5072751881, 119 , 98 , 109 , 103 , 103 , 123 
4058,가평초등학교,경기도 가평군 가평읍 향교로 23,37.8313791414,127.5072751881, 135 , 132 , 135 , 123 , 140 , 153 
4059,가평초등학교,경기도 가평군 가평읍 향교로 23,37.8313791414,127.5072751881, 1 , 2 , - , - , - , 2 
4060,가평초등학교,경기도 가평군 가평읍 향교로 23,37.8313791414,127.5072751881, 1 , 4 , 3 , - , 7 , 1 
4061,가평초등학교,경기도 가평군 가평읍 향교로 23,37.8313791414,127.5072751881, 10 , 14 , 13 , 11 , 6 , 4 
4062,상색초등학교,경기도 가평군 가평읍 태봉두밀로 34-31,37.8053021,127.4851899, 6 , 6 , 5 , 5 , 10 , 7 
4063,대성초등학교,경기도 가평군 청평면 경춘로 75,37.6830392,127.3776562, 11 , 16 , 16 , 16 , 11 , 15 
4064,대성초등학교,경기도 가평군 청평면 경춘로 75,37.6830392,127.3776562, 43 , 33 , 35 , 30 , 33 , 30 
4065,대성초등학교,경기도 가평군 청평면 경춘로 75,37.6830392,127.3776562, 84 , 76 , 88 , 81 , 94 , 99 
4066,상천초등학교,경기도 가평군 청평면 상천역로19번길 38,37.77006,127.4560709, 6 , 8 , 10 , 10 , 7 , 21 
4067,상천초등학교,경기도 가평군 청평면 상천역로19번길 38,37.77006,127.4560709, 17 , 19 , 25 , 14 , 14 , 22 
4068,청평초등학교,경기도 가평군 청평면 잠곡로 27,37.7378574,127.4218861, 60 , 67 , 77 , 63 , 70 , 68 
4069,율길초등학교,경기도 가평군 상면 청군로 2090,37.837902166599996,127.2885708139, 11 , 3 , 11 , 11 , 8 , 9 
4070,연하초등학교,경기도 가평군 상면 비룡로 2199-19,37.8032596,127.3423394, 18 , 18 , 22 , 5 , 12 , 11 
4071,상면초등학교,경기도 가평군 상면 청군로 700-22,37.776364,127.3712238, 12 , 12 , 16 , 13 , 11 , 18 
4072,조종초등학교,경기도 가평군 조종면 조종새싹로 13-9,37.8214909,127.3486759, 74 , 64 , 54 , 61 , 57 , 60 
4073,목동초등학교,경기도 가평군 북면 석장모루길 13,37.880255,127.5490362, 18 , 18 , 17 , 15 , 18 , 13 
4074,미원초등학교,경기도 가평군 설악면 신천중앙로120번길 11,37.679663700000006,127.4908844, 52 , 44 , 48 , 47 , 46 , 53 
4075,미원초등학교,경기도 가평군 설악면 신천중앙로120번길 11,37.679663700000006,127.4908844, 15 , 14 , 9 , 9 , 20 , 14 
4076,미원초등학교위곡분교장,경기도 가평군 설악면 한서로 233,37.6706524,127.5152904, 6 , 3 , 4 , 5 , 9 , 5 
4077,방일초등학교,경기도 가평군 설악면 양방가루재길 76,37.62933820000001,127.4997092, 9 , 11 , 8 , 9 , 6 , 16 
4078,목동초등학교명지분교장,경기도 가평군 북면 가화로 2680,37.97101110000001,127.4547533, 3 , 2 , 2 , 4 , 2 , 1 
4079,미원초등학교장락분교장,경기도 가평군 설악면 미사리로 588,37.7036352,127.5402973, 1 , - , - , 4 , 2 , 2 
4080,은대초등학교,경기도 연천군 전곡읍 은대로 210,38.052768,127.0602824, 18 , 21 , 16 , 7 , 19 , 18 
4081,전곡초등학교,경기도 연천군 전곡읍 선사로 433,38.027393,127.07231000000002, 141 , 155 , 151 , 142 , 132 , 153 
4082,화진초등학교,경기도 연천군 군남면 청정로 2289,38.0304619,127.0397909, 204 , 183 , 179 , 140 , 127 , 122 
4083,화진초등학교,경기도 연천군 군남면 청정로 2289,38.0304619,127.0397909, 15 , 19 , 27 , 18 , 29 , 16 
4084,궁평초등학교,경기도 연천군 청산면 궁평로45번길 52,38.0279542,127.1046253, 9 , 9 , 14 , 9 , 12 , 12 
4085,백의초등학교,경기도 연천군 청산면 청창로 726,38.023252,127.1365172, 6 , 6 , 6 , 13 , 10 , 11 
4086,초성초등학교,경기도 연천군 청산면 학담로 104,37.99838010000001,127.0732597, 8 , 9 , 19 , 2 , 12 , 8 
4087,상리초등학교,경기도 연천군 연천읍 상리로 70,38.135303,127.0752232, 30 , 37 , 46 , 30 , 35 , 43 
4088,상리초등학교,경기도 연천군 연천읍 상리로 70,38.135303,127.0752232, 15 , 7 , 4 , 8 , 5 , 5 
4089,상리초등학교,경기도 연천군 연천읍 상리로 70,38.135303,127.0752232, 4 , 2 , - , 3 , 3 , 2 
4090,상리초등학교,경기도 연천군 연천읍 상리로 70,38.135303,127.0752232, 6 , 9 , 4 , 7 , 12 , 10 
4091,연천초등학교,경기도 연천군 연천읍 연천로 228,38.0976955,127.0755012, 128 , 129 , 132 , 111 , 126 , 143 
4092,연천초등학교,경기도 연천군 연천읍 연천로 228,38.0976955,127.0755012, 39 , 28 , 32 , 30 , 21 , 26 
4093,군남초등학교,경기도 연천군 군남면 진상17길 46,38.06738120000001,127.0159902, 10 , 4 , 9 , 6 , 14 , 9 
4094,군남초등학교,경기도 연천군 군남면 진상17길 46,38.06738120000001,127.0159902, 14 , 9 , 12 , 13 , 11 , 20 
4095,군남초등학교,경기도 연천군 군남면 진상17길 46,38.06738120000001,127.0159902, 12 , 5 , 8 , 7 , 7 , 12 
4096,대광초등학교,경기도 연천군 신서면 연신로 1127-1,38.1829912,127.1054383, 85 , 79 , 79 , 67 , 88 , 75 
4097,대광초등학교,경기도 연천군 신서면 연신로 1127-1,38.1829912,127.1054383, 5 , 5 , 9 , 10 , 10 , 15 
4098,연천왕산초등학교,경기도 연천군 미산면 왕산로 15,38.0559566,127.0116313, 8 , 9 , 6 , 8 , 5 , 13 
4099,백학초등학교,경기도 연천군 백학면 백학로 40,38.0323537,126.9201259, 7 , 10 , 11 , 5 , 14 , 8 
4100,연천노곡초등학교,경기도 연천군 백학면 진목로 26,37.99901549,126.9166651892, 5 , 4 , 7 , 6 , 8 , 7 
4101,춘천교육대학교부설초등학교,강원도 춘천시 공지로 316,37.8689424,127.7318413, 74 , 74 , 75 , 72 , 72 , 66 
4102,춘천초등학교,강원도 춘천시 방송길7번길 14-5,37.8741200413,127.72193521870001, 49 , 59 , 70 , 44 , 55 , 51 
4103,교동초등학교,강원도 춘천시 교동길 29,37.8810779,127.737296, 170 , 132 , 161 , 105 , 125 , 113 
4104,교동초등학교,강원도 춘천시 교동길 29,37.8810779,127.737296, 5 , 9 , 9 , 13 , 11 , 16 
4105,교동초등학교,강원도 춘천시 교동길 29,37.8810779,127.737296, 172 , 102 , 129 , 106 , 108 , 130 
4106,교동초등학교,강원도 춘천시 교동길 29,37.8810779,127.737296, 19 , 16 , 18 , 18 , 27 , 24 
4107,교동초등학교,강원도 춘천시 교동길 29,37.8810779,127.737296, 63 , 55 , 65 , 52 , 62 , 69 
4108,교동초등학교,강원도 춘천시 교동길 29,37.8810779,127.737296, 62 , 69 , 58 , 70 , 65 , 78 
4109,교동초등학교,강원도 춘천시 교동길 29,37.8810779,127.737296, 139 , 145 , 163 , 134 , 159 , 179 
4110,교동초등학교,강원도 춘천시 교동길 29,37.8810779,127.737296, 115 , 147 , 140 , 135 , 135 , 128 
4111,교동초등학교,강원도 춘천시 교동길 29,37.8810779,127.737296, 16 , 16 , 18 , 14 , 22 , 26 
4112,효제초등학교,강원도 춘천시 효제길 40,37.8707166,127.7383023, 37 , 32 , 29 , 21 , 26 , 44 
4113,중앙초등학교,강원도 춘천시 중앙로88번길 14,37.8794182,127.7238949, 94 , 82 , 47 , 64 , 52 , 27 
4114,중앙초등학교,강원도 춘천시 중앙로88번길 14,37.8794182,127.7238949, 33 , 43 , 36 , 40 , 30 , 41 
4115,중앙초등학교,강원도 춘천시 중앙로88번길 14,37.8794182,127.7238949, 153 , 180 , 189 , 184 , 179 , 244 
4116,중앙초등학교,강원도 춘천시 중앙로88번길 14,37.8794182,127.7238949, 53 , 46 , 44 , 48 , 46 , 49 
4117,중앙초등학교,강원도 춘천시 중앙로88번길 14,37.8794182,127.7238949, 304 , 310 , 316 , 276 , 261 , 262 
4118,중앙초등학교,강원도 춘천시 중앙로88번길 14,37.8794182,127.7238949, 25 , 10 , 9 , 9 , 10 , 15 
4119,봉의초등학교,강원도 춘천시 춘천로 141,37.8759202,127.7292437, 58 , 59 , 58 , 63 , 53 , 46 
4120,근화초등학교,강원도 춘천시 소양로163번길 23,37.8890802,127.72287649999998, 33 , 48 , 35 , 24 , 38 , 34 
4121,호반초등학교,강원도 춘천시 후만로126번길 35,37.8744255,127.7608741, 58 , 47 , 55 , 46 , 46 , 51 
4122,신남초등학교,강원도 춘천시 칠전서길 37,37.8422978,127.7114874, 83 , 94 , 97 , 76 , 70 , 90 
4123,신남초등학교,강원도 춘천시 칠전서길 37,37.8422978,127.7114874, 57 , 51 , 61 , 56 , 40 , 70 
4124,신동초등학교,강원도 춘천시 영서로 3116,37.9304989,127.72279509999998, 86 , 93 , 103 , 97 , 80 , 100 
4125,신동초등학교,강원도 춘천시 영서로 3116,37.9304989,127.72279509999998, 53 , 53 , 44 , 42 , 39 , 53 
4126,신동초등학교,강원도 춘천시 영서로 3116,37.9304989,127.72279509999998, 1 , 2 , 5 , - , 1 , 1 
4127,신동초등학교,강원도 춘천시 영서로 3116,37.9304989,127.72279509999998, 9 , - , 11 , 5 , 10 , 5 
4128,석사초등학교,강원도 춘천시 공지로 108-17,37.8583011,127.7493663, 166 , 164 , 145 , 118 , 168 , 160 
4129,봄내초등학교,강원도 춘천시 퇴계로 220-10,37.8555749,127.741598, 135 , 151 , 143 , 150 , 154 , 183 
4130,성림초등학교,강원도 춘천시 지석로 47,37.8522402,127.7404676, 190 , 182 , 198 , 176 , 186 , 209 
4131,우석초등학교,강원도 춘천시 애막골길16번길 6,37.8647393,127.7499753, 83 , 76 , 82 , 79 , 99 , 100 
4132,남춘천초등학교,강원도 춘천시 충혼길 33,37.8611339,127.7220595, 58 , 58 , 73 , 48 , 75 , 74 
4133,소양초등학교,강원도 춘천시 충열로 134,37.9048884,127.7401873, 163 , 164 , 176 , 159 , 137 , 175 
4134,소양초등학교,강원도 춘천시 충열로 134,37.9048884,127.7401873, 10 , 11 , 8 , 11 , 7 , 13 
4135,남부초등학교,강원도 춘천시 춘주로 159,37.8585976,127.7263364, 169 , 158 , 164 , 157 , 173 , 176 
4136,동춘천초등학교,강원도 춘천시 성심로 77,37.8768232,127.74295159999998, 31 , 39 , 48 , 42 , 43 , 45 
4137,부안초등학교,강원도 춘천시 서부대성로239번길 70,37.8766743,127.7502842, 154 , 93 , 83 , 87 , 97 , 94 
4138,부안초등학교,강원도 춘천시 서부대성로239번길 70,37.8766743,127.7502842, 7 , 5 , 6 , 5 , 4 , 4 
4139,부안초등학교,강원도 춘천시 서부대성로239번길 70,37.8766743,127.7502842, 67 , 45 , 67 , 62 , 76 , 83 
4140,후평초등학교,강원도 춘천시 춘천로295번길 17,37.8827158,127.7437392, 51 , 76 , 69 , 56 , 49 , 74 
4141,동부초등학교,강원도 춘천시 서부대성로 339,37.8711925,127.7547818, 158 , 133 , 138 , 118 , 126 , 139 
4142,동부초등학교,강원도 춘천시 서부대성로 339,37.8711925,127.7547818, 111 , 107 , 110 , 87 , 125 , 120 
4143,동부초등학교,강원도 춘천시 서부대성로 339,37.8711925,127.7547818, 79 , 87 , 63 , 78 , 90 , 94 
4144,동부초등학교,강원도 춘천시 서부대성로 339,37.8711925,127.7547818, 85 , 96 , 107 , 108 , 128 , 127 
4145,동부초등학교,강원도 춘천시 서부대성로 339,37.8711925,127.7547818, 15 , 7 , 13 , 9 , 12 , 12 
4146,성원초등학교,강원도 춘천시 승지골길16번길 36,37.8479864,127.7448595, 143 , 170 , 161 , 156 , 207 , 200 
4147,천전초등학교,강원도 춘천시 신북읍 율문1길 16-9,37.9276977,127.7459846, 15 , 13 , 14 , 26 , 13 , 15 
4148,천전초등학교,강원도 춘천시 신북읍 율문1길 16-9,37.9276977,127.7459846, 51 , 52 , 64 , 51 , 74 , 77 
4149,오동초등학교,강원도 춘천시 신북읍 장본길 74,37.9515411,127.758327, 119 , 126 , 121 , 140 , 147 , 150 
4150,오동초등학교,강원도 춘천시 신북읍 장본길 74,37.9515411,127.758327, 14 , 19 , 7 , 9 , 6 , 7 
4151,오동초등학교,강원도 춘천시 신북읍 장본길 74,37.9515411,127.758327, 15 , 9 , 16 , 14 , 11 , 19 
4152,상천초등학교,강원도 춘천시 신북읍 상천2길 19,37.9335917,127.7855029, 6 , 8 , 10 , 10 , 7 , 21 
4153,상천초등학교,강원도 춘천시 신북읍 상천2길 19,37.9335917,127.7855029, 17 , 19 , 25 , 14 , 14 , 22 
4154,금병초등학교,강원도 춘천시 신동면 김유정로 1394,37.81491010000001,127.7148231, 27 , 29 , 29 , 20 , 41 , 34 
4155,금산초등학교,강원도 춘천시 서면 금산2길 21,37.9037794,127.6997192, 13 , 20 , 10 , 15 , 14 , 12 
4156,금산초등학교,강원도 춘천시 서면 금산2길 21,37.9037794,127.6997192, 120 , 122 , 140 , 119 , 124 , 140 
4157,금산초등학교,강원도 춘천시 서면 금산2길 21,37.9037794,127.6997192, 4 , 3 , 4 , - , 1 , 2 
4158,금산초등학교,강원도 춘천시 서면 금산2길 21,37.9037794,127.6997192, 12 , 14 , 14 , 11 , 16 , 15 
4159,금산초등학교,강원도 춘천시 서면 금산2길 21,37.9037794,127.6997192, 152 , 131 , 156 , 129 , 136 , 160 
4160,금산초등학교,강원도 춘천시 서면 금산2길 21,37.9037794,127.6997192, 16 , 21 , 17 , 17 , 24 , 29 
4161,당림초등학교,강원도 춘천시 서면 당숲안길 81,37.837987700000006,127.6083608, 2 , 2 , 2 , 3 , 2 , 2 
4162,서상초등학교,강원도 춘천시 서면 박사로 1348,37.9291675,127.70730690000002, 9 , 11 , 8 , 9 , 12 , 8 
4163,서상초등학교,강원도 춘천시 서면 박사로 1348,37.9291675,127.70730690000002, 4 , 4 , 5 , 6 , 8 , 5 
4164,조양초등학교,강원도 춘천시 동산면 조양길 257,37.7514114,127.7955962, 5 , 9 , 16 , 11 , 7 , 11 
4165,조양초등학교,강원도 춘천시 동산면 조양길 257,37.7514114,127.7955962, 68 , 62 , 63 , 51 , 67 , 52 
4166,가산초등학교,강원도 춘천시 동면 가산로 52,37.9082328,127.7823149, 12 , 8 , 9 , 5 , 10 , 12 
4167,가산초등학교,강원도 춘천시 동면 가산로 52,37.9082328,127.7823149, 22 , 17 , 26 , 19 , 21 , 34 
4168,가산초등학교,강원도 춘천시 동면 가산로 52,37.9082328,127.7823149, 14 , 18 , 15 , 11 , 15 , 11 
4169,가산초등학교,강원도 춘천시 동면 가산로 52,37.9082328,127.7823149, 8 , 5 , 6 , 8 , 7 , 6 
4170,가산초등학교,강원도 춘천시 동면 가산로 52,37.9082328,127.7823149, - , - , - , - , - , - 
4171,만천초등학교,강원도 춘천시 동면 후석로326번길 89,37.8843732,127.7579254, 154 , 176 , 191 , 192 , 182 , 218 
4172,지촌초등학교,강원도 춘천시 사북면 지촌길 130,38.0382181,127.64488529999998, 2 , 4 , 6 , 3 , 7 , 4 
4173,동내초등학교,강원도 춘천시 동내면 동내로 131,37.85120120000001,127.7660956, 68 , 65 , 66 , 58 , 56 , 42 
4174,남산초등학교,강원도 춘천시 남산면 한치로 59,37.7932034,127.6457966, 98 , 95 , 98 , 94 , 95 , 103 
4175,남산초등학교,강원도 춘천시 남산면 한치로 59,37.7932034,127.6457966, 82 , 82 , 74 , 119 , 123 , 119 
