,school_name,school_addr,latitude,longitude
252,서울효제초등학교,서울특별시 종로구 대학로 12,37.572882799999995,127.0032572
253,운현초등학교,서울특별시 종로구 삼일대로 460,37.5758393,126.98781899999999
254,상명대학교사범대학부속초등학교,서울특별시 종로구 홍지문2길 1,37.6005802,126.956708
255,서울남산초등학교,서울특별시 중구 퇴계로22길 17,37.5600487,126.98675559999998
256,서울덕수초등학교,서울특별시 중구 덕수궁길 140,37.568560600000005,126.97444240000002
257,서울봉래초등학교,서울특별시 중구 손기정로 73,37.5561784,126.9637888
258,서울광희초등학교,서울특별시 중구 다산로 269,37.5674432,127.0151801
259,서울장충초등학교,서울특별시 중구 청구로17길 40,37.5594818,127.01141409999998
260,서울신당초등학교,서울특별시 중구 난계로 141,37.563715,127.0237242
261,서울흥인초등학교,서울특별시 중구 청구로6길 11,37.560830700000004,127.0145429
262,서울청구초등학교,서울특별시 중구 다산로 170,37.5582656,127.01419409999998
263,서울충무초등학교,서울특별시 중구 퇴계로50길 13,37.56196679999999,127.001346
264,리라초등학교,서울특별시 중구 소파로2길 7,37.55797020000001,126.9885837
265,숭의초등학교,서울특별시 중구 소파로2길 10,37.556776299999996,126.9875325
266,동산초등학교,서울특별시 중구 매봉18길 109,37.5562058005,127.0167271919
267,서울용산초등학교,서울특별시 용산구 한강대로57길 33,37.5356141639,126.9725514162
268,서울원효초등학교,서울특별시 용산구 효창원로13길 38,37.536213399999994,126.9516606
269,서울청파초등학교,서울특별시 용산구 효창원로 228,37.54751470000001,126.96408020000001
270,서울후암초등학교,서울특별시 용산구 두텁바위로 140,37.550991100000005,126.98233359999999
271,서울이태원초등학교,서울특별시 용산구 녹사평대로40길 19,37.5360669,126.98785900000001
272,서울서빙고초등학교,서울특별시 용산구 서빙고로51길 14,37.52144439999999,126.9921325
273,서울용암초등학교,서울특별시 용산구 녹사평대로60길 39,37.5448696,126.9891625
274,서울보광초등학교,서울특별시 용산구 우사단로 20,37.5324666,126.9963946
275,서울한강초등학교,서울특별시 용산구 한강대로14길 9,37.5252266,126.9651087
276,서울한남초등학교,서울특별시 용산구 한남대로 112,37.539249299999994,127.00512520000001
277,서울금양초등학교,서울특별시 용산구 효창원로 137,37.5406238,126.96133590000002
278,서울삼광초등학교,서울특별시 용산구 두텁바위로1나길 19,37.5473202,126.97682309999999
279,서울남정초등학교,서울특별시 용산구 원효로64길 17-10,37.5360588,126.9649864
280,서울신용산초등학교,서울특별시 용산구 이촌로 255,37.520194000000004,126.9756071
281,신광초등학교,서울특별시 용산구 청파로 263,37.5431703,126.9699957
282,서울방이초등학교,서울특별시 송파구 위례성대로10길 4,37.513091499999994,127.1205626
283,서울가락초등학교,서울특별시 송파구 송파대로37길 45,37.5001667,127.10764250000001
284,서울평화초등학교,서울특별시 송파구 송파대로26길 22,37.4914378,127.1228091
285,서울중대초등학교,서울특별시 송파구 송파대로36길 8,37.4994062,127.1135642
286,서울문덕초등학교,서울특별시 송파구 송이로34길 60,37.4852891,127.1275957
287,서울문정초등학교,서울특별시 송파구 문정로5길 20,37.4884717,127.12891950000001
288,서울가원초등학교,서울특별시 송파구 중대로4길 8,37.489369200000006,127.11102209999999
289,서울문현초등학교,서울특별시 송파구 충민로 137,37.4827534,127.1302223
290,서울잠일초등학교,서울특별시 송파구 올림픽로 95,37.5147399506,127.081635084
291,서울잠신초등학교,서울특별시 송파구 잠실로 32,37.5141141,127.08791950000001
292,서울송전초등학교,서울특별시 송파구 석촌호수로 159,37.5084993,127.09497479999999
293,서울잠동초등학교,서울특별시 송파구 올림픽로35길 122,37.5179644,127.1001543
294,서울잠실초등학교,서울특별시 송파구 올림픽로35길 20,37.5201075,127.111310141
295,서울잠현초등학교,서울특별시 송파구 올림픽로37길 109,37.5225856923,127.10477859999999
296,서울신가초등학교,서울특별시 송파구 송이로 75,37.5003769,127.11985790000001
297,서울가주초등학교,서울특별시 송파구 오금로40길 37,37.4965216,127.1293812
298,서울가동초등학교,서울특별시 송파구 중대로20길 47,37.4973198,127.130219
299,서울영풍초등학교,서울특별시 송파구 오금로57길 15,37.4962643,127.14295359999998
300,서울거원초등학교,서울특별시 송파구 양산로2길 26,37.4878297,127.14475790000002
301,서울남천초등학교,서울특별시 송파구 성내천로 207,37.5011739,127.15057150000001
302,서울마천초등학교,서울특별시 송파구 마천로61다길 24,37.4954974,127.1524746
303,서울오륜초등학교,서울특별시 송파구 양재대로 1196,37.5122054,127.13478130000001
304,서울세륜초등학교,서울특별시 송파구 양재대로 1264,37.5183539,127.1341356
305,서울방산초등학교,서울특별시 송파구 오금로27길 42,37.509645500000005,127.12111429999999
306,서울삼전초등학교,서울특별시 송파구 백제고분로28길 19,37.5015071,127.09274520000001
307,서울석촌초등학교,서울특별시 송파구 가락로11길 26,37.5027584,127.10487240000002
308,서울송파초등학교,서울특별시 송파구 백제고분로 400,37.5070869,127.1108763
309,서울오금초등학교,서울특별시 송파구 위례성대로22길 11,37.5091557,127.13179709999999
