학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명,
B000012295,서인천고등학교,고등학교,1984-12-01,사립,본교,운영,인천광역시 서구 검암동 636-7,인천광역시 서구 서곶로 475,7310000,인천광역시교육청,7361000,인천광역시서부교육지원청,2013-11-29,2019-09-10,37.5605624,126.6761873,2019-09-16,7001220,한국교원대학교,
B000012296,강화고등학교,고등학교,1945-05-10,공립,본교,운영,인천광역시 강화군 강화읍 국화리 198-1,인천광역시 강화군 강화읍 고비고개로 20,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2019-09-10,37.7486528,126.4726670,2019-09-16,7001220,한국교원대학교,
B000012297,강화여자고등학교,고등학교,1955-03-25,공립,본교,운영,인천광역시 강화군 강화읍 관청리 794-1,인천광역시 강화군 강화읍 송악길 58,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2019-09-10,37.7546683,126.4787301,2019-09-16,7001220,한국교원대학교,
B000012298,교동고등학교,고등학교,1972-03-01,공립,본교,운영,인천광역시 강화군 교동면 대룡리 723-7,인천광역시 강화군 교동면 교동남로 77,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2019-09-10,37.7780703,126.2843139,2019-09-16,7001220,한국교원대학교,
B000012299,서도고등학교,고등학교,1981-03-02,공립,본교,운영,인천광역시 강화군 서도면 주문도리 53,인천광역시 강화군 서도면 주문도길 173,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2019-09-10,37.6478235,126.2520701,2019-09-16,7001220,한국교원대학교,
B000012300,덕신고등학교,고등학교,1981-11-28,사립,본교,운영,인천광역시 강화군 강화읍 국화리 243-2,인천광역시 강화군 강화읍 고비고개로 45,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2019-09-10,37.7459375,126.4724960,2019-09-16,7001220,한국교원대학교,
B000012301,삼량고등학교,고등학교,1973-03-05,사립,본교,운영,인천광역시 강화군 내가면 고천리 1266,인천광역시 강화군 내가면 강화서로 184,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2013-11-29,2019-09-10,37.7122125,126.3909583,2019-09-16,7001220,한국교원대학교,
B000012302,인천영흥고등학교,고등학교,2012-03-02,공립,본교,운영,인천광역시 옹진군 영흥면 내리 496-95,인천광역시 옹진군 영흥면 내동로 107,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2019-09-10,37.2654526,126.4796847,2019-09-16,7001220,한국교원대학교,
B000012303,연평고등학교,고등학교,1979-03-05,공립,본교,운영,인천광역시 옹진군 연평면 연평리 437-1,인천광역시 옹진군 연평면 연평중앙로24번길 25,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2019-09-10,37.6646143,125.7071824,2019-09-16,7001220,한국교원대학교,
B000012304,대청고등학교,고등학교,1979-03-01,공립,본교,운영,인천광역시 옹진군 대청면 대청리 1143-2,인천광역시 옹진군 대청면 대청로244번길 116-45,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2019-09-10,37.8325849185,124.6939788757,2019-09-16,7001220,한국교원대학교,
B000012305,덕적고등학교,고등학교,1980-03-04,공립,본교,운영,인천광역시 옹진군 덕적면 진리 136,인천광역시 옹진군 덕적면 덕적남로 15,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2019-09-10,37.2255277,126.1475601,2019-09-16,7001220,한국교원대학교,
B000012307,전남여자고등학교,고등학교,1927-05-25,공립,본교,운영,광주광역시 동구 장동 39-12,광주광역시 동구 제봉로158번길 8,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1513562,126.9205781,2019-09-16,7001220,한국교원대학교,
B000012308,조선대학교부속고등학교,고등학교,1951-08-31,사립,본교,운영,광주광역시 동구 학동 산138-1,광주광역시 동구 의재로33번길 33,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1353205,126.9307421,2019-09-16,7001220,한국교원대학교,
B000012309,조선대학교여자고등학교,고등학교,1961-11-18,사립,본교,운영,광주광역시 동구 지산동 491-3,광주광역시 동구 지산로 36,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1465934,126.9327006,2019-09-16,7001220,한국교원대학교,
B000012310,살레시오여자고등학교,고등학교,1961-02-14,사립,본교,운영,광주광역시 동구 지산동 480,광주광역시 동구 필문대로273번길 21,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1465198,126.9299855,2019-09-16,7001220,한국교원대학교,
B000012311,전남고등학교,고등학교,1966-04-10,공립,본교,운영,광주광역시 서구 치평동 1174,광주광역시 서구 상무공원로 32,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1474599,126.8436867,2019-09-16,7001220,한국교원대학교,
B000012312,광주여자고등학교,고등학교,1923-04-15,공립,본교,운영,광주광역시 서구 화정동 325-7,광주광역시 서구 상무대로1014번길 43,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1479745,126.8733586,2019-09-16,7001220,한국교원대학교,
B000012313,상무고등학교,고등학교,1999-03-03,공립,본교,운영,광주광역시 서구 쌍촌동 1302,광주광역시 서구 상무민주로32번길 28,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1547976,126.8601422,2019-09-16,7001220,한국교원대학교,
B000012314,풍암고등학교,고등학교,2003-03-03,공립,본교,운영,광주광역시 서구 풍암동 1006,광주광역시 서구 풍암신흥로39번길 20,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1226046,126.8677220,2019-09-16,7001220,한국교원대학교,
B000012315,광주대동고등학교,고등학교,1972-12-26,사립,본교,운영,광주광역시 서구 매월동 산68-4,광주광역시 서구 전평길 50,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1194811,126.8497001,2019-09-16,7001220,한국교원대학교,
B000012316,광주서석고등학교,고등학교,1974-03-07,사립,본교,운영,광주광역시 서구 화정동 525,광주광역시 서구 화정로253번길 27,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1491655,126.8818746,2019-09-16,7001220,한국교원대학교,
B000012317,광덕고등학교,고등학교,1981-01-21,사립,본교,운영,광주광역시 서구 화정동 652,광주광역시 서구 화정로 202,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1448183,126.8787713,2019-09-16,7001220,한국교원대학교,
B000012318,광주동성고등학교,고등학교,1921-04-01,사립,본교,운영,광주광역시 남구 진월동 406,광주광역시 남구 서문대로627번길 20,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1160937,126.8951507,2019-09-16,7001220,한국교원대학교,
B000012319,광주인성고등학교,고등학교,1973-06-20,사립,본교,운영,광주광역시 남구 행암동 360-7,광주광역시 남구 서문대로 390,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1026604,126.8819879,2019-09-16,7001220,한국교원대학교,
B000012320,문성고등학교,고등학교,1982-12-17,사립,본교,운영,광주광역시 남구 봉선동 599-1,광주광역시 남구 제석로 73,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1203195,126.9049957,2019-09-16,7001220,한국교원대학교,
B000012321,광주석산고등학교,고등학교,1971-03-06,사립,본교,운영,광주광역시 남구 백운동 432-2,광주광역시 남구 백운로26번길 20,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1391151,126.9086714,2019-09-16,7001220,한국교원대학교,
B000012322,광주수피아여자고등학교,고등학교,1908-04-01,사립,본교,운영,광주광역시 남구 양림동 242,광주광역시 남구 백서로 13,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1372750,126.9115456,2019-09-16,7001220,한국교원대학교,
B000012323,설월여자고등학교,고등학교,1997-03-05,사립,본교,운영,광주광역시 남구 방림동 30,광주광역시 남구 천변좌로604번길 12,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1265036,126.9272345,2019-09-16,7001220,한국교원대학교,
B000012324,서진여자고등학교,고등학교,1978-03-13,사립,본교,운영,광주광역시 남구 주월동 산219-8,광주광역시 남구 서문대로742번길 20,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1259459,126.9000063,2019-09-16,7001220,한국교원대학교,
B000012325,대광여자고등학교,고등학교,1986-03-13,사립,본교,운영,광주광역시 남구 주월동 산232,광주광역시 남구 서문대로742번길 13,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1252961,126.8991242,2019-09-16,7001220,한국교원대학교,
B000012326,대성여자고등학교,고등학교,1981-01-27,사립,본교,운영,광주광역시 남구 진월동 산218-1,광주광역시 남구 서문대로663번길 37,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1190673,126.8936574,2019-09-16,7001220,한국교원대학교,
B000012327,동아여자고등학교,고등학교,1983-06-21,사립,본교,운영,광주광역시 남구 봉선동 11,광주광역시 남구 오방로 16-10,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1256569,126.9217149,2019-09-16,7001220,한국교원대학교,
B000012328,송원여자고등학교,고등학교,1974-01-09,사립,본교,운영,광주광역시 남구 송하동 365-1,광주광역시 남구 송암로 73,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1085464,126.8715681,2019-09-16,7001220,한국교원대학교,
B000012329,숭의고등학교,고등학교,1959-05-21,사립,본교,운영,광주광역시 남구 방림동 50-3,광주광역시 남구 오방로 34-13,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1276598628,126.9230554634,2019-09-16,7001220,한국교원대학교,
B000012330,호남삼육고등학교,고등학교,1953-04-20,사립,본교,운영,광주광역시 남구 주월동 468-2,광주광역시 남구 회서로 30,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1294612,126.8938521,2019-09-16,7001220,한국교원대학교,
B000012331,전남대학교사범대학부설고등학교,고등학교,1977-03-05,국립,본교,운영,광주광역시 북구 용봉동 300,광주광역시 북구 용봉로 45,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1729463229,126.9011018015,2019-09-16,7001220,한국교원대학교,
B000012332,문정여자고등학교,고등학교,2009-03-01,공립,본교,운영,광주광역시 북구 오치동 5-12,광주광역시 북구 능안로30번길 33,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1891987488,126.919453263,2019-09-16,7001220,한국교원대학교,
B000012333,빛고을고등학교,고등학교,2011-03-01,공립,본교,운영,광주광역시 북구 신용동 674,광주광역시 북구 첨단연신로133번길 19,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.2098744805,126.862051846,2019-09-16,7001220,한국교원대학교,
B000012334,광주동신고등학교,고등학교,1966-11-17,사립,본교,운영,광주광역시 북구 풍향동 475,광주광역시 북구 동문대로 50,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1694138,126.9230334,2019-09-16,7001220,한국교원대학교,
B000012335,고려고등학교,고등학교,1987-03-06,사립,본교,운영,광주광역시 북구 삼각동 666,광주광역시 북구 설죽로 369,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1932523,126.8971563,2019-09-16,7001220,한국교원대학교,
B000012336,금호고등학교,고등학교,1973-03-08,사립,본교,운영,광주광역시 북구 운암동 140,광주광역시 북구 금호로 100,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1774514,126.8849826,2019-09-16,7001220,한국교원대학교,
B000012337,살레시오고등학교,고등학교,1959-02-09,사립,본교,운영,광주광역시 북구 일곡동 482,광주광역시 북구 모룡대길 67,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.2166038,126.8917803,2019-09-16,7001220,한국교원대학교,
B000012338,금호중앙여자고등학교,고등학교,1959-12-26,사립,본교,운영,광주광역시 북구 운암동 140,광주광역시 북구 금호로 100,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1774713,126.8849826,2019-09-16,7001220,한국교원대학교,
B000012339,광주경신여자고등학교,고등학교,1975-12-23,사립,본교,운영,광주광역시 북구 용봉동 718-1,광주광역시 북구 금호로40번길 40,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1693675,126.8945721,2019-09-16,7001220,한국교원대학교,
B000012340,광주동신여자고등학교,고등학교,1969-11-22,사립,본교,운영,광주광역시 북구 풍향동 475,광주광역시 북구 동문대로 50,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1694138,126.9230334,2019-09-16,7001220,한국교원대학교,
B000012341,국제고등학교,고등학교,1989-03-01,사립,본교,운영,광주광역시 북구 삼각동 479-1,광주광역시 북구 설죽로 433,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1991166,126.8969507,2019-09-16,7001220,한국교원대학교,
B000012342,서강고등학교,고등학교,1977-03-14,사립,본교,운영,광주광역시 북구 운암동 789-20,광주광역시 북구 서강로 1,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.1757818,126.8692905,2019-09-16,7001220,한국교원대학교,
B000012343,광주숭일고등학교,고등학교,1908-02-01,사립,본교,운영,광주광역시 북구 일곡동 46-24,광주광역시 북구 모룡대길 40,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2019-09-10,35.2179557,126.8966970,2019-09-16,7001220,한국교원대학교,
B000012344,성덕고등학교,고등학교,2012-03-01,공립,본교,운영,광주광역시 광산구 장덕동 1120,광주광역시 광산구 장덕로 75,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1958517699,126.8174901918,2019-09-16,7001220,한국교원대학교,
B000012345,장덕고등학교,고등학교,2009-03-01,공립,본교,운영,광주광역시 광산구 장덕동 1684,광주광역시 광산구 수등로 45,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1859988,126.8154498,2019-09-16,7001220,한국교원대학교,
B000012346,수완고등학교,고등학교,2009-03-01,공립,본교,운영,광주광역시 광산구 수완동 924,광주광역시 광산구 장덕로 155,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1982767,126.8255743,2019-09-16,7001220,한국교원대학교,
B000012347,운남고등학교,고등학교,2003-03-01,공립,본교,운영,광주광역시 광산구 운남동 794-2,광주광역시 광산구 임방울대로165번길 17,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1756732,126.8165052,2019-09-16,7001220,한국교원대학교,
B000012348,첨단고등학교,고등학교,2004-05-24,공립,본교,운영,광주광역시 광산구 월계동 864-11,광주광역시 광산구 산월로 12-17,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.2065118,126.8377279,2019-09-16,7001220,한국교원대학교,
B000012349,광주진흥고등학교,고등학교,1972-03-09,사립,본교,운영,광주광역시 광산구 신창동 638-5,광주광역시 광산구 왕버들로 307,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1959082,126.8428214,2019-09-16,7001220,한국교원대학교,
B000012350,정광고등학교,고등학교,1951-10-10,사립,본교,운영,광주광역시 광산구 소촌동 815,광주광역시 광산구 소촌로 90-36,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1550050,126.7951330,2019-09-16,7001220,한국교원대학교,
B000012351,명진고등학교,고등학교,1986-03-03,사립,본교,운영,광주광역시 광산구 수완동 1771,광주광역시 광산구 수완로12번길 21,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.1871188,126.8299583,2019-09-16,7001220,한국교원대학교,
B000012352,광일고등학교,고등학교,1983-03-05,사립,본교,운영,광주광역시 광산구 임곡동 783-1,광주광역시 광산구 고봉로 812,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2019-09-10,35.2209245,126.7417766,2019-09-16,7001220,한국교원대학교,
B000012353,대전가오고등학교,고등학교,2007-03-02,공립,본교,운영,대전광역시 동구 가오동 427,대전광역시 동구 신기로 71,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3106418,127.4545028,2019-09-16,7001220,한국교원대학교,
B000012354,명석고등학교,고등학교,1984-03-01,사립,본교,운영,대전광역시 동구 가양동 116,대전광역시 동구 우암로 380,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3528569,127.4544168,2019-09-16,7001220,한국교원대학교,
B000012355,보문고등학교,고등학교,1953-09-26,사립,본교,운영,대전광역시 동구 삼성동 283-58,대전광역시 동구 우암로 57,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3367208,127.4238451,2019-09-16,7001220,한국교원대학교,
B000012356,우송고등학교,고등학교,1954-10-15,사립,본교,운영,대전광역시 동구 자양동 228-1,대전광역시 동구 동대전로131번길 53,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3350167,127.4432897,2019-09-16,7001220,한국교원대학교,
B000012357,충남여자고등학교,고등학교,1970-03-06,공립,본교,운영,대전광역시 중구 목동 126,대전광역시 중구 선화로43번길 77,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3297453691,127.4112885998,2019-09-16,7001220,한국교원대학교,
B000012358,대전동산고등학교,고등학교,1978-11-19,사립,본교,운영,대전광역시 중구 문화동 361-1,대전광역시 중구 문화로 183,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3160523,127.4045730,2019-09-16,7001220,한국교원대학교,
B000012359,남대전고등학교,고등학교,1974-01-05,사립,본교,운영,대전광역시 중구 대사동 183,대전광역시 중구 보문로111번길 63,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3107358,127.4275922,2019-09-16,7001220,한국교원대학교,
B000012360,대전중앙고등학교,고등학교,1948-04-01,사립,본교,운영,대전광역시 중구 중촌동 14-1,대전광역시 중구 대종로 634,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3384718,127.4149239,2019-09-16,7001220,한국교원대학교,
B000012361,대전성모여자고등학교,고등학교,1968-11-20,사립,본교,운영,대전광역시 중구 대흥동 520-1,대전광역시 중구 대흥로 62,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3227710,127.4189482,2019-09-16,7001220,한국교원대학교,
B000012362,청란여자고등학교,고등학교,1962-04-13,사립,본교,운영,대전광역시 중구 부사동 450-3,대전광역시 중구 보문로95번길 40,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3105258,127.4296446,2019-09-16,7001220,한국교원대학교,
B000012363,호수돈여자고등학교,고등학교,1900-12-10,사립,본교,운영,대전광역시 중구 선화동 349-10,대전광역시 중구 선화로 50,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3267171876,127.414484588,2019-09-16,7001220,한국교원대학교,
B000012364,대전한빛고등학교,고등학교,1989-02-16,사립,본교,운영,대전광역시 중구 안영동 600,대전광역시 중구 대둔산로 119-37,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.2809316,127.3733206,2019-09-16,7001220,한국교원대학교,
B000012365,대전둔산여자고등학교,고등학교,1997-06-12,공립,본교,운영,대전광역시 서구 갈마동 823,대전광역시 서구 갈마역로 33,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3530976,127.3732385,2019-09-16,7001220,한국교원대학교,
B000012366,한밭고등학교,고등학교,1983-03-10,공립,본교,운영,대전광역시 서구 갈마동 370-1,대전광역시 서구 신갈마로141번길 58,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3464972116,127.3643979264,2019-09-16,7001220,한국교원대학교,
B000012367,대전둔원고등학교,고등학교,2003-03-01,공립,본교,운영,대전광역시 서구 갈마동 1243,대전광역시 서구 대덕대로 101,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3427902,127.3734180,2019-09-16,7001220,한국교원대학교,
B000012368,대전구봉고등학교,고등학교,2004-03-03,공립,본교,운영,대전광역시 서구 관저동 1155,대전광역시 서구 관저서로 36,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.2956239,127.3309218,2019-09-16,7001220,한국교원대학교,
B000012369,대전관저고등학교,고등학교,1998-03-05,공립,본교,운영,대전광역시 서구 관저동 983,대전광역시 서구 관저북로 94,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3107441,127.3380408,2019-09-16,7001220,한국교원대학교,
B000012370,대전괴정고등학교,고등학교,2006-03-01,공립,본교,운영,대전광역시 서구 괴정동 120,대전광역시 서구 가장로 15,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3400127,127.3791505,2019-09-16,7001220,한국교원대학교,
B000012371,대전만년고등학교,고등학교,1998-03-05,공립,본교,운영,대전광역시 서구 만년동 9,대전광역시 서구 만년로 6,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3672699,127.3735349,2019-09-16,7001220,한국교원대학교,
B000012372,대전복수고등학교,고등학교,2009-03-01,공립,본교,운영,대전광역시 서구 복수동 376-2,대전광역시 서구 혜천로 66,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3030646,127.3733462,2019-09-16,7001220,한국교원대학교,
B000012373,대전대신고등학교,고등학교,1967-12-26,사립,본교,운영,대전광역시 서구 복수동 283-63,대전광역시 서구 오량1길 98,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3090805,127.3811451,2019-09-16,7001220,한국교원대학교,
B000012374,서대전고등학교,고등학교,1972-12-26,사립,본교,운영,대전광역시 서구 월평동 307,대전광역시 서구 월평동로 60,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3604929,127.3692210,2019-09-16,7001220,한국교원대학교,
B000012375,서일고등학교,고등학교,1983-03-10,사립,본교,운영,대전광역시 서구 관저동 1978,대전광역시 서구 계백로828번길 30,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.2933259039,127.323638017,2019-09-16,7001220,한국교원대학교,
B000012376,서일여자고등학교,고등학교,1987-10-26,사립,본교,운영,대전광역시 서구 관저동 1980,대전광역시 서구 구봉산북로 22,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.2936852,127.3238522,2019-09-16,7001220,한국교원대학교,
B000012377,동방고등학교,고등학교,1980-01-24,사립,본교,운영,대전광역시 서구 관저동 7-1,대전광역시 서구 계백로 1106,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3002142,127.3464491,2019-09-16,7001220,한국교원대학교,
B000012378,대전제일고등학교,고등학교,1979-04-06,사립,본교,운영,대전광역시 서구 도마동 155-20,대전광역시 서구 배재로46번길 77,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3133147,127.3723642,2019-09-16,7001220,한국교원대학교,
B000012379,유성고등학교,고등학교,1975-03-10,공립,본교,운영,대전광역시 유성구 구암동 613-9,대전광역시 유성구 유성대로654번길 130,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3493198,127.3350862,2019-09-16,7001220,한국교원대학교,
B000012380,대전지족고등학교,고등학교,2004-03-01,공립,본교,운영,대전광역시 유성구 지족동 857,대전광역시 유성구 노은서로 202,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3779231,127.3157279,2019-09-16,7001220,한국교원대학교,
B000012381,대전반석고등학교,고등학교,2006-03-01,공립,본교,운영,대전광역시 유성구 지족동 993,대전광역시 유성구 지족로 332,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3868436,127.3135398,2019-09-16,7001220,한국교원대학교,
B000012382,대덕고등학교,고등학교,1981-03-11,공립,본교,운영,대전광역시 유성구 도룡동 384,대전광역시 유성구 대덕대로556번길 158,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3871925,127.3813672,2019-09-16,7001220,한국교원대학교,
B000012383,대전용산고등학교,고등학교,2006-03-01,공립,본교,운영,대전광역시 유성구 용산동 658,대전광역시 유성구 용산2로 2-16,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.4207782,127.3960279,2019-09-16,7001220,한국교원대학교,
B000012384,대전전민고등학교,고등학교,2004-03-01,공립,본교,운영,대전광역시 유성구 전민동 460-2,대전광역시 유성구 전민로 63,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3980927,127.3984309,2019-09-16,7001220,한국교원대학교,
B000012385,유성여자고등학교,고등학교,1974-03-07,사립,본교,운영,대전광역시 유성구 죽동 305,대전광역시 유성구 은구비로138번길,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.3837746,127.3287073,2019-09-16,7001220,한국교원대학교,
B000012386,중일고등학교,고등학교,1988-03-15,사립,본교,운영,대전광역시 유성구 관평동 671,대전광역시 유성구 배울2로 68,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2019-09-10,36.4203307,127.3888809,2019-09-16,7001220,한국교원대학교,
B000012387,신탄진고등학교,고등학교,1981-11-25,공립,본교,운영,대전광역시 대덕구 신탄진동 149-5,대전광역시 대덕구 신탄진북로 14,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.4497078422,127.4359522839,2019-09-16,7001220,한국교원대학교,
B000012388,동대전고등학교,고등학교,1983-03-10,공립,본교,운영,대전광역시 대덕구 중리동 234-3,대전광역시 대덕구 청림길 33,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.3563128,127.4240027,2019-09-16,7001220,한국교원대학교,
B000012389,대전이문고등학교,고등학교,1986-03-05,사립,본교,운영,대전광역시 대덕구 석봉동 311-1,대전광역시 대덕구 석봉로 15,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2019-09-10,36.4476358,127.4228219,2019-09-16,7001220,한국교원대학교,
B000012390,울산중앙고등학교,고등학교,1981-03-03,공립,본교,운영,울산광역시 중구 태화동 359,울산광역시 중구 난곡로 33,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2019-09-10,35.5559025,129.2847449,2019-09-16,7001220,한국교원대학교,
